epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.412,1.38962,2.72129,1.50045,0.50083,0.36987,0.3786,0.16207,1.87687,2.01743,1.85588,0.00023727,0.00023727,0.00023727
